temperature;humidity;wind_speed;wind_gust;daily_ra;monthly_ra;yearly_ra;uv_0_11;date
76.1;94.0;1.3;0.0;0.0;0.01;49.13;1;2018-10-08T12:45:00+00:00
72.7;99.0;0.0;0.0;0.0;0.01;49.13;0;2018-10-08T09:45:00+00:00
71.1;99.0;0.0;0.0;0.0;0.01;49.13;0;2018-10-08T03:45:00+00:00
71.2;99.0;0.0;0.0;0.0;0.01;49.13;0;2018-10-08T01:40:00+00:00
71.2;99.0;0.0;0.0;0.0;0.01;49.13;0;2018-10-08T01:15:00+00:00
71.6;99.0;0.0;0.0;0.0;0.01;49.13;0;2018-10-08T00:40:00+00:00
88.0;67.0;4.0;2.5;0.0;0.01;49.13;8;2018-10-07T17:45:00+00:00
88.0;6.0;0.0;2.5;0.0;0.01;49.13;4;2018-10-07T17:10:00+00:00
84.7;71.0;0.0;4.9;0.0;0.01;49.13;6;2018-10-07T15:15:00+00:00
83.3;73.0;2.5;0.0;0.0;0.01;49.13;3;2018-10-07T13:45:00+00:00
80.4;78.0;0.0;2.5;0.0;0.01;49.13;2;2018-10-07T12:35:00+00:00
74.7;88.0;0.0;0.0;0.0;0.01;49.13;1;2018-10-07T11:45:00+00:00
70.0;99.0;0.0;0.0;0.0;0.01;49.13;0;2018-10-07T11:15:00+00:00
76.3;93.0;0.0;0.0;0.0;0.01;49.13;2;2018-10-06T20:45:00+00:00
78.6;84.0;0.0;0.0;0.0;0.01;49.13;3;2018-10-06T19:15:00+00:00
77.5;87.0;0.0;0.0;0.0;0.01;49.13;3;2018-10-06T17:15:00+00:00
75.4;89.0;0.0;2.5;0.0;0.01;49.13;1;2018-10-06T15:45:00+00:00
73.2;95.0;0.0;0.0;0.0;0.01;49.13;1;2018-10-06T13:45:00+00:00
71.8;97.0;0.4;2.5;0.0;0.01;49.13;0;2018-10-06T11:45:00+00:00
71.6;99.0;1.8;0.0;0.0;0.01;49.13;0;2018-10-06T09:15:00+00:00
75.7;93.0;0.4;2.5;0.0;0.01;49.13;0;2018-10-06T01:55:00+00:00
75.6;94.0;0.0;0.0;0.0;0.01;49.13;0;2018-10-06T01:15:00+00:00
85.8;75.0;0.0;0.0;0.0;0.01;49.13;3;2018-10-05T19:15:00+00:00
89.1;67.0;0.2;0.0;0.0;0.01;49.13;8;2018-10-05T17:15:00+00:00
85.3;65.0;1.3;0.0;0.0;0.01;49.13;2;2018-10-05T13:15:00+00:00
78.6;79.0;0.0;0.0;0.0;0.01;49.13;1;2018-10-05T11:40:00+00:00
73.0;98.0;0.0;0.0;0.01;0.01;49.13;0;2018-10-05T00:40:00+00:00
73.4;98.0;0.0;0.0;0.01;0.01;49.13;0;2018-10-05T00:15:00+00:00
75.4;95.0;0.0;0.0;0.01;0.01;49.13;0;2018-10-04T23:15:00+00:00
87.6;62.0;0.0;0.0;0.01;0.01;49.13;3;2018-10-04T19:10:00+00:00
89.2;51.0;0.9;0.0;0.01;0.01;49.13;7;2018-10-04T16:45:00+00:00
88.5;59.0;0.0;0.0;0.01;0.01;49.13;7;2018-10-04T16:10:00+00:00
68.9;99.0;0.0;0.0;0.0;0.0;49.12;0;2018-10-04T04:10:00+00:00
78.8;87.0;0.0;0.0;0.0;0.0;49.12;1;2018-10-03T20:45:00+00:00
80.1;82.0;0.0;0.0;0.0;0.0;49.12;3;2018-10-03T19:45:00+00:00
81.7;78.0;0.0;0.0;0.0;0.0;49.12;3;2018-10-03T19:15:00+00:00
85.1;67.0;0.0;0.0;0.0;0.0;49.12;8;2018-10-03T17:15:00+00:00
79.5;75.0;0.0;2.5;0.0;0.0;49.12;2;2018-10-03T12:45:00+00:00
64.0;99.0;0.0;0.0;0.0;0.0;49.12;0;2018-10-03T09:25:00+00:00
64.0;99.0;0.0;0.0;0.0;0.0;49.12;0;2018-10-03T09:15:00+00:00
66.9;99.0;0.0;0.0;0.0;0.0;49.12;0;2018-10-03T04:15:00+00:00
67.8;99.0;0.0;0.0;0.0;0.0;49.12;0;2018-10-03T02:45:00+00:00
70.5;95.0;0.0;0.0;0.0;0.0;49.12;0;2018-10-02T23:45:00+00:00
78.1;76.0;0.0;0.0;0.0;0.0;49.12;2;2018-10-02T20:10:00+00:00
79.9;72.0;0.0;0.0;0.0;0.0;49.12;3;2018-10-02T19:40:00+00:00
83.7;55.0;0.0;2.5;0.0;0.0;49.12;6;2018-10-02T18:45:00+00:00
84.6;53.0;0.0;2.5;0.0;0.0;49.12;8;2018-10-02T17:15:00+00:00
80.8;69.0;3.6;0.0;0.0;0.0;49.12;6;2018-10-02T15:05:00+00:00
81.7;68.0;2.0;4.9;0.0;0.0;49.12;5;2018-10-02T14:45:00+00:00
79.0;75.0;4.3;0.0;0.0;0.0;49.12;3;2018-10-02T13:45:00+00:00
65.8;99.0;0.0;0.0;0.0;0.0;49.12;0;2018-10-02T01:45:00+00:00
65.8;99.0;0.0;0.0;0.0;0.0;49.12;0;2018-10-02T01:15:00+00:00
72.5;91.0;0.0;0.0;0.0;0.0;49.12;1;2018-10-01T21:45:00+00:00
78.4;73.0;0.0;0.0;0.0;0.0;49.12;3;2018-10-01T19:45:00+00:00
80.6;68.0;0.0;0.0;0.0;0.0;49.12;4;2018-10-01T19:15:00+00:00
62.8;98.0;0.0;0.0;0.0;0.0;49.12;0;2018-10-01T10:46:00+00:00
61.9;99.0;0.0;0.0;0.0;0.0;49.12;0;2018-10-01T07:50:00+00:00
63.3;99.0;0.0;0.0;0.0;0.0;49.12;0;2018-10-01T04:25:00+00:00
63.3;99.0;0.0;0.0;0.0;0.0;49.12;0;2018-10-01T04:05:00+00:00
67.1;97.0;0.0;0.0;0.0;11.17;49.12;0;2018-09-30T23:50:00+00:00
72.5;82.0;0.0;0.0;0.0;11.17;49.12;1;2018-09-30T21:16:00+00:00
74.7;77.0;0.0;2.5;0.0;11.17;49.12;2;2018-09-30T20:45:00+00:00
80.8;61.0;1.1;2.5;0.0;11.17;49.12;6;2018-09-30T18:25:00+00:00
79.5;64.0;0.0;0.0;0.0;11.17;49.12;9;2018-09-30T17:15:00+00:00
79.2;63.0;3.4;2.5;0.0;11.17;49.12;5;2018-09-30T16:15:00+00:00
79.0;65.0;2.0;4.9;0.0;11.17;49.12;5;2018-09-30T14:25:00+00:00
75.4;73.0;2.0;2.5;0.0;11.17;49.12;2;2018-09-30T12:45:00+00:00
72.9;81.0;1.1;2.5;0.0;11.17;49.12;1;2018-09-30T12:15:00+00:00
65.1;99.0;0.0;0.0;0.0;11.17;49.12;0;2018-09-30T10:45:00+00:00
64.6;99.0;0.0;0.0;0.0;11.17;49.12;0;2018-09-30T09:20:00+00:00
64.8;99.0;0.0;0.0;0.0;11.17;49.12;0;2018-09-30T08:55:00+00:00
65.1;99.0;0.0;0.0;0.0;11.17;49.12;0;2018-09-30T07:50:00+00:00
64.8;99.0;0.0;0.0;0.0;11.17;49.12;0;2018-09-30T06:46:00+00:00
71.4;95.0;0.0;0.0;0.01;11.17;49.12;1;2018-09-29T22:15:00+00:00
83.1;6.0;0.9;2.5;0.01;11.17;49.12;4;2018-09-29T19:00:00+00:00
82.8;6.0;2.5;4.9;0.01;11.17;49.12;9;2018-09-29T16:55:00+00:00
68.0;97.0;0.0;0.0;0.01;11.17;49.12;1;2018-09-29T12:15:00+00:00
62.4;99.0;0.0;0.0;0.01;11.17;49.12;0;2018-09-29T09:24:00+00:00
66.4;99.0;0.0;0.0;0.17;11.16;49.11;0;2018-09-29T02:45:00+00:00
68.9;99.0;0.0;0.0;0.17;11.16;49.11;0;2018-09-28T23:45:00+00:00
69.8;99.0;0.0;0.0;0.17;11.16;49.11;0;2018-09-28T23:15:00+00:00
73.4;95.0;0.0;0.0;0.17;11.16;49.11;1;2018-09-28T21:15:00+00:00
78.3;87.0;0.0;0.0;0.17;11.16;49.11;2;2018-09-28T14:45:00+00:00
71.6;99.0;0.0;0.0;0.17;11.16;49.11;1;2018-09-28T11:40:00+00:00
70.5;99.0;0.0;0.0;0.17;11.16;49.11;0;2018-09-28T10:45:00+00:00
74.5;99.0;0.0;0.0;0.25;11.0;48.94;0;2018-09-27T22:45:00+00:00
74.7;99.0;0.0;0.0;0.25;11.0;48.94;0;2018-09-27T22:15:00+00:00
69.8;99.0;0.0;0.0;0.01;10.76;48.71;0;2018-09-27T09:15:00+00:00
70.3;99.0;0.0;0.0;0.0;10.75;48.7;0;2018-09-27T05:45:00+00:00
70.3;99.0;0.0;0.0;0.0;10.75;48.7;0;2018-09-27T04:45:00+00:00
72.3;99.0;0.2;0.0;0.0;10.29;48.24;0;2018-09-26T23:00:00+00:00
80.6;83.0;0.0;0.0;0.0;10.29;48.24;2;2018-09-26T21:15:00+00:00
85.3;72.0;1.1;2.5;0.0;10.29;48.24;2;2018-09-26T20:05:00+00:00
86.2;64.0;0.0;0.0;0.0;10.29;48.24;9;2018-09-26T17:10:00+00:00
85.3;66.0;4.0;0.0;0.0;10.29;48.24;8;2018-09-26T15:40:00+00:00
83.8;68.0;0.2;2.5;0.0;10.29;48.24;3;2018-09-26T13:30:00+00:00
81.9;76.0;0.9;2.5;0.0;10.29;48.24;2;2018-09-26T12:20:00+00:00
73.4;92.0;0.0;0.0;0.0;10.29;48.24;1;2018-09-26T11:15:00+00:00
67.1;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-26T09:45:00+00:00
67.1;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-26T09:15:00+00:00
67.3;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-26T07:05:00+00:00
68.5;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-26T04:45:00+00:00
68.7;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-26T04:10:00+00:00
70.3;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-26T02:10:00+00:00
71.2;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-26T00:40:00+00:00
72.1;98.0;0.0;2.5;0.0;10.29;48.24;0;2018-09-25T23:55:00+00:00
83.7;75.0;0.2;2.5;0.0;10.29;48.24;9;2018-09-25T18:15:00+00:00
77.0;83.0;2.0;0.0;0.0;10.29;48.24;3;2018-09-25T13:40:00+00:00
75.7;88.0;0.0;0.0;0.0;10.29;48.24;1;2018-09-25T12:55:00+00:00
71.6;99.0;0.0;0.0;0.0;10.29;48.24;1;2018-09-25T11:45:00+00:00
70.3;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-25T10:45:00+00:00
70.0;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-25T09:40:00+00:00
70.0;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-25T07:00:00+00:00
70.0;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-25T06:45:00+00:00
70.0;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-25T06:15:00+00:00
69.6;96.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-25T01:00:00+00:00
69.4;97.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-25T00:00:00+00:00
68.4;9.0;0.0;0.0;0.0;10.29;48.24;2;2018-09-24T13:45:00+00:00
66.0;95.0;0.2;4.9;0.0;10.29;48.24;1;2018-09-24T12:15:00+00:00
65.3;98.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-24T09:15:00+00:00
64.9;97.0;0.0;2.5;0.0;10.29;48.24;0;2018-09-24T06:55:00+00:00
65.1;95.0;0.4;0.0;0.0;10.29;48.24;0;2018-09-24T03:15:00+00:00
66.4;94.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-24T01:15:00+00:00
67.5;93.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-23T23:45:00+00:00
68.2;93.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-23T22:45:00+00:00
71.8;88.0;0.2;2.5;0.0;10.29;48.24;2;2018-09-23T19:45:00+00:00
73.6;88.0;0.0;0.0;0.0;10.29;48.24;2;2018-09-23T18:45:00+00:00
73.6;84.0;0.9;2.5;0.0;10.29;48.24;4;2018-09-23T18:15:00+00:00
72.5;88.0;0.0;0.0;0.0;10.29;48.24;2;2018-09-23T15:45:00+00:00
69.6;93.0;2.0;2.5;0.0;10.29;48.24;2;2018-09-23T13:15:00+00:00
69.8;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-23T10:15:00+00:00
71.1;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-23T09:15:00+00:00
70.7;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-23T07:45:00+00:00
70.9;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-23T07:15:00+00:00
72.9;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-23T04:45:00+00:00
74.8;97.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-23T01:15:00+00:00
75.6;88.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-23T00:45:00+00:00
75.0;97.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-23T00:15:00+00:00
76.3;96.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-22T23:15:00+00:00
77.9;93.0;0.0;0.0;0.0;10.29;48.24;1;2018-09-22T22:15:00+00:00
80.6;86.0;0.0;0.0;0.0;10.29;48.24;2;2018-09-22T21:15:00+00:00
83.8;79.0;0.0;0.0;0.0;10.29;48.24;2;2018-09-22T20:16:00+00:00
85.8;82.0;0.0;0.0;0.0;10.29;48.24;7;2018-09-22T18:46:00+00:00
86.9;73.0;0.0;2.5;0.0;10.29;48.24;8;2018-09-22T18:15:00+00:00
88.0;69.0;0.0;2.5;0.0;10.29;48.24;7;2018-09-22T15:45:00+00:00
85.8;7.0;0.0;2.5;0.0;10.29;48.24;5;2018-09-22T14:15:00+00:00
75.2;86.0;0.0;0.0;0.0;10.29;48.24;1;2018-09-22T11:15:00+00:00
70.0;98.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-22T05:15:00+00:00
69.8;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-22T03:16:00+00:00
71.1;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-22T01:45:00+00:00
71.2;99.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-22T01:15:00+00:00
76.5;87.0;0.0;0.0;0.0;10.29;48.24;1;2018-09-21T21:45:00+00:00
82.6;74.0;2.0;2.5;0.0;10.29;48.24;7;2018-09-21T18:45:00+00:00
83.1;73.0;3.6;7.4;0.0;10.29;48.24;6;2018-09-21T18:15:00+00:00
72.9;87.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-21T11:15:00+00:00
71.8;92.0;0.0;2.5;0.0;10.29;48.24;0;2018-09-21T08:15:00+00:00
73.4;96.0;0.0;0.0;0.0;10.29;48.24;0;2018-09-21T05:15:00+00:00
71.8;99.0;0.0;0.0;0.01;10.29;48.24;0;2018-09-21T02:15:00+00:00
74.8;99.0;0.0;0.0;0.01;10.29;48.24;0;2018-09-20T22:45:00+00:00
76.3;98.0;0.0;0.0;0.01;10.28;48.22;1;2018-09-20T21:15:00+00:00
80.4;82.0;0.0;0.0;0.0;10.28;48.22;3;2018-09-20T19:15:00+00:00
84.2;71.0;2.0;2.5;0.0;10.28;48.22;5;2018-09-20T14:15:00+00:00
77.7;86.0;1.3;0.0;0.0;10.28;48.22;2;2018-09-20T12:15:00+00:00
67.5;99.0;0.0;0.0;0.0;10.28;48.22;0;2018-09-20T09:45:00+00:00
69.4;99.0;0.0;0.0;0.0;10.28;48.22;0;2018-09-20T05:15:00+00:00
71.1;99.0;0.0;0.0;0.0;10.28;48.22;0;2018-09-20T02:15:00+00:00
77.0;96.0;0.0;0.0;0.0;10.28;48.22;1;2018-09-19T22:15:00+00:00
75.4;81.0;0.0;0.0;0.0;10.28;48.22;1;2018-09-19T11:45:00+00:00
72.1;88.0;0.0;0.0;0.0;10.28;48.22;1;2018-09-19T11:15:00+00:00
66.7;99.0;0.0;0.0;0.0;10.28;48.22;0;2018-09-19T10:15:00+00:00
67.1;99.0;0.0;0.0;0.0;10.28;48.22;0;2018-09-19T09:45:00+00:00
66.7;99.0;0.0;0.0;0.0;10.28;48.22;0;2018-09-19T08:45:00+00:00
67.5;99.0;0.0;0.0;0.0;10.28;48.22;0;2018-09-19T07:15:00+00:00
68.2;99.0;0.0;0.0;0.0;10.28;48.22;0;2018-09-19T06:15:00+00:00
68.2;99.0;0.0;0.0;0.0;10.28;48.22;0;2018-09-19T05:45:00+00:00
72.5;99.0;0.0;0.0;0.0;10.28;48.22;0;2018-09-19T01:45:00+00:00
73.4;99.0;0.0;0.0;0.0;10.28;48.22;0;2018-09-19T00:15:00+00:00
76.5;95.0;0.0;0.0;0.0;10.28;48.22;1;2018-09-18T22:15:00+00:00
78.4;88.0;0.0;0.0;0.0;10.28;48.22;2;2018-09-18T21:15:00+00:00
81.0;82.0;0.0;0.0;0.0;10.28;48.22;6;2018-09-18T18:05:00+00:00
78.1;84.0;0.0;0.0;0.0;10.28;48.22;1;2018-09-18T12:15:00+00:00
72.0;99.0;0.2;0.0;0.0;10.28;48.22;0;2018-09-18T10:15:00+00:00
73.6;99.0;0.9;0.0;0.0;10.28;48.22;0;2018-09-18T05:45:00+00:00
72.7;99.0;0.0;0.0;0.0;10.28;48.22;0;2018-09-18T04:45:00+00:00
72.5;99.0;0.0;0.0;0.0;10.28;48.22;0;2018-09-18T04:15:00+00:00
73.4;98.0;1.8;2.5;4.5;10.28;48.22;0;2018-09-18T02:15:00+00:00
73.9;97.0;0.0;0.0;4.5;10.28;48.22;0;2018-09-18T01:45:00+00:00
75.2;96.0;3.4;0.0;4.5;10.23;48.18;0;2018-09-18T00:45:00+00:00
76.5;97.0;0.2;2.5;4.45;10.23;48.18;0;2018-09-18T00:10:00+00:00
77.7;98.0;0.2;0.0;4.45;10.23;48.18;1;2018-09-17T22:15:00+00:00
77.7;99.0;0.0;0.0;4.45;10.23;48.17;1;2018-09-17T21:45:00+00:00
85.5;82.0;3.4;4.9;4.31;10.09;48.04;9;2018-09-17T18:15:00+00:00
84.6;84.0;2.7;2.5;4.31;10.09;48.04;4;2018-09-17T15:15:00+00:00
76.8;99.0;4.9;2.5;4.22;9.99;47.94;1;2018-09-17T12:15:00+00:00
73.0;99.0;0.0;2.5;1.87;7.28;45.13;0;2018-09-17T08:45:00+00:00
72.5;99.0;1.8;2.5;0.83;6.57;44.52;0;2018-09-17T07:45:00+00:00
73.9;99.0;4.3;7.4;2.01;5.66;43.59;0;2018-09-17T02:45:00+00:00
74.5;99.0;0.0;2.5;0.84;4.58;42.52;1;2018-09-16T20:15:00+00:00
74.3;99.0;1.3;9.8;0.8;4.55;42.5;1;2018-09-16T19:45:00+00:00
74.3;99.0;4.9;7.4;0.76;4.5;42.44;1;2018-09-16T19:15:00+00:00
73.2;99.0;1.3;2.5;0.61;4.37;42.32;3;2018-09-16T17:15:00+00:00
73.8;96.0;4.0;2.5;0.61;4.37;42.32;4;2018-09-16T16:45:00+00:00
73.0;99.0;1.1;2.5;0.07;3.81;41.75;0;2018-09-16T04:15:00+00:00
73.0;99.0;2.0;2.5;0.04;3.78;41.72;0;2018-09-16T03:45:00+00:00
73.0;99.0;1.8;7.4;1.55;3.69;41.62;0;2018-09-16T02:15:00+00:00
73.8;99.0;0.0;4.9;1.5;3.63;41.57;0;2018-09-15T23:20:00+00:00
75.4;99.0;0.0;0.0;1.3;3.44;41.39;2;2018-09-15T18:15:00+00:00
76.1;94.0;1.1;7.4;0.91;3.05;41.0;1;2018-09-15T13:45:00+00:00
75.6;95.0;4.9;7.4;0.91;3.05;41.0;1;2018-09-15T12:40:00+00:00
74.3;99.0;2.7;4.9;0.91;3.05;41.0;0;2018-09-15T11:15:00+00:00
73.8;99.0;1.1;2.5;0.79;2.91;40.84;0;2018-09-15T09:45:00+00:00
73.6;99.0;2.5;4.9;0.72;2.83;40.78;0;2018-09-15T09:15:00+00:00
74.1;99.0;0.9;2.5;0.38;1.5;39.44;0;2018-09-14T22:15:00+00:00
73.9;98.0;5.8;4.9;0.33;1.49;39.44;1;2018-09-14T21:40:00+00:00
76.8;95.0;2.0;9.8;0.24;1.39;39.34;1;2018-09-14T19:16:00+00:00
76.8;95.0;0.0;4.9;0.13;1.29;39.24;3;2018-09-14T16:45:00+00:00
78.1;92.0;8.3;9.8;0.13;1.29;39.24;3;2018-09-14T16:15:00+00:00
77.0;94.0;1.1;2.5;0.09;1.25;39.2;1;2018-09-14T14:15:00+00:00
76.6;93.0;3.6;2.5;0.04;1.16;39.11;0;2018-09-14T01:45:00+00:00
76.1;97.0;4.0;2.5;0.0;1.12;39.07;0;2018-09-13T22:15:00+00:00
79.9;86.0;0.4;0.0;0.0;1.12;39.07;2;2018-09-13T20:45:00+00:00
79.9;88.0;2.0;4.9;0.0;1.12;39.07;0;2018-09-09T10:05:00+00:00
69.4;99.0;0.0;0.0;0.64;0.71;38.66;0;2018-09-09T08:15:00+00:00
72.3;99.0;0.0;0.0;0.24;0.31;38.26;0;2018-09-09T06:15:00+00:00
72.9;99.0;0.0;0.0;0.01;0.08;38.03;0;2018-09-09T05:15:00+00:00
75.2;9.0;0.0;4.9;0.0;0.07;38.02;0;2018-09-09T03:45:00+00:00
75.6;9.0;0.0;0.0;0.0;0.07;38.02;0;2018-09-09T03:15:00+00:00
79.3;88.0;0.0;0.0;0.0;0.07;38.02;1;2018-09-08T22:45:00+00:00
81.7;78.0;0.0;0.0;0.0;0.07;38.02;2;2018-09-08T21:15:00+00:00
76.5;91.0;0.0;0.0;0.0;0.07;38.02;1;2018-09-08T11:15:00+00:00
84.0;76.0;0.0;0.0;0.0;0.07;38.02;2;2018-09-07T21:15:00+00:00
90.1;54.0;0.0;0.0;0.0;0.07;38.02;6;2018-09-07T19:45:00+00:00
91.6;6.0;0.4;2.5;0.0;0.07;38.02;10;2018-09-07T17:46:00+00:00
88.2;71.0;0.0;0.0;0.0;0.07;38.02;4;2018-09-07T13:05:00+00:00
72.3;99.0;0.0;0.0;0.0;0.07;38.02;0;2018-09-07T07:15:00+00:00
73.8;99.0;0.0;0.0;0.0;0.07;38.02;0;2018-09-07T05:15:00+00:00
76.5;96.0;0.0;0.0;0.0;0.07;38.02;0;2018-09-07T01:15:00+00:00
86.4;69.0;0.0;0.0;0.0;0.07;38.02;3;2018-09-06T20:15:00+00:00
93.2;55.0;0.0;0.0;0.0;0.07;38.02;11;2018-09-06T17:15:00+00:00
75.0;9.0;0.0;0.0;0.0;0.07;38.02;0;2018-09-06T10:45:00+00:00
71.6;99.0;0.0;0.0;0.0;0.07;38.02;0;2018-09-06T09:45:00+00:00
74.3;97.0;0.0;0.0;0.0;0.07;38.02;0;2018-09-06T02:15:00+00:00
76.3;94.0;0.0;0.0;0.0;0.07;38.02;0;2018-09-06T00:15:00+00:00
77.5;91.0;0.0;0.0;0.0;0.07;38.02;0;2018-09-05T23:15:00+00:00
82.0;81.0;0.0;0.0;0.0;0.07;38.02;2;2018-09-05T21:45:00+00:00
86.9;6.0;0.0;0.0;0.0;0.07;38.02;6;2018-09-05T19:30:00+00:00
76.3;99.0;0.0;0.0;0.0;0.07;38.02;0;2018-09-05T03:10:00+00:00
89.2;74.0;0.0;0.0;0.0;0.07;38.02;10;2018-09-04T16:45:00+00:00
90.1;68.0;0.0;2.5;0.0;0.07;38.02;4;2018-09-04T16:10:00+00:00
92.1;55.0;0.0;0.0;0.0;0.07;38.02;9;2018-09-04T15:45:00+00:00
89.6;72.0;0.0;2.5;0.0;0.07;38.02;7;2018-09-04T15:15:00+00:00
89.8;64.0;0.0;2.5;0.0;0.07;38.02;4;2018-09-04T13:45:00+00:00
73.0;99.0;0.0;0.0;0.0;0.07;38.02;0;2018-09-04T07:45:00+00:00
74.7;99.0;0.0;0.0;0.0;0.07;38.02;0;2018-09-04T03:45:00+00:00
75.0;99.0;0.0;0.0;0.01;0.07;38.02;0;2018-09-04T03:15:00+00:00
77.7;94.0;0.0;0.0;0.01;0.07;38.02;0;2018-09-03T23:15:00+00:00
78.6;91.0;0.0;0.0;0.01;0.07;38.02;1;2018-09-03T22:45:00+00:00
85.8;71.0;0.0;0.0;0.01;0.07;38.02;4;2018-09-03T19:40:00+00:00
92.8;58.0;1.8;2.5;0.01;0.07;38.02;3;2018-09-03T16:40:00+00:00
88.7;6.0;0.0;0.0;0.01;0.07;38.02;7;2018-09-03T15:15:00+00:00
90.0;64.0;0.0;0.0;0.01;0.07;38.02;7;2018-09-03T14:45:00+00:00
87.4;77.0;0.0;2.5;0.01;0.07;38.02;5;2018-09-03T14:15:00+00:00
86.9;71.0;0.0;2.5;0.01;0.07;38.02;4;2018-09-03T13:45:00+00:00
75.6;94.0;0.0;0.0;0.01;0.07;38.02;1;2018-09-03T11:15:00+00:00
69.8;99.0;0.0;0.0;0.01;0.07;38.02;0;2018-09-03T08:40:00+00:00
70.2;99.0;0.0;0.0;0.01;0.07;38.02;0;2018-09-03T08:10:00+00:00
70.7;99.0;0.0;0.0;0.01;0.07;38.02;0;2018-09-03T06:35:00+00:00
73.4;99.0;0.0;0.0;0.04;0.06;38.01;0;2018-09-03T00:45:00+00:00
83.1;74.0;0.0;0.0;0.0;0.02;37.97;3;2018-09-02T20:15:00+00:00
88.9;72.0;0.9;0.0;0.0;0.02;37.97;8;2018-09-02T19:15:00+00:00
91.2;66.0;0.0;0.0;0.0;0.02;37.97;4;2018-09-02T18:45:00+00:00
74.7;94.0;0.0;0.0;0.0;0.02;37.97;1;2018-09-02T12:35:00+00:00
73.9;97.0;0.0;0.0;0.0;0.0;37.95;1;2018-09-01T21:35:00+00:00
77.4;83.0;0.0;0.0;0.0;0.0;37.95;1;2018-09-01T21:05:00+00:00
79.3;74.0;0.0;0.0;0.0;0.0;37.95;1;2018-09-01T20:10:00+00:00
86.4;74.0;0.0;2.5;0.0;0.0;37.95;10;2018-09-01T18:10:00+00:00
72.7;99.0;0.0;0.0;0.0;0.0;37.95;0;2018-09-01T10:15:00+00:00
72.1;99.0;0.0;0.0;0.0;0.0;37.95;0;2018-09-01T09:45:00+00:00
72.5;99.0;0.0;0.0;0.0;0.0;37.95;0;2018-09-01T08:45:00+00:00
75.0;99.0;0.0;0.0;0.0;0.0;37.95;0;2018-09-01T04:10:00+00:00
76.3;99.0;0.0;0.0;0.43;9.46;37.95;0;2018-09-01T01:10:00+00:00
77.4;98.0;0.0;0.0;0.43;9.46;37.95;0;2018-09-01T00:15:00+00:00
79.9;91.0;0.0;0.0;0.43;9.46;37.95;1;2018-08-31T22:45:00+00:00
89.6;69.0;1.3;0.0;0.43;9.46;37.95;8;2018-08-31T19:05:00+00:00
86.2;63.0;0.0;2.5;0.43;9.46;37.95;7;2018-08-31T15:15:00+00:00
80.8;75.0;0.0;0.0;0.43;9.46;37.95;3;2018-08-31T13:15:00+00:00
69.8;99.0;0.0;0.0;0.43;9.46;37.95;0;2018-08-31T10:45:00+00:00
69.6;99.0;0.0;0.0;0.41;9.45;37.94;0;2018-08-31T06:45:00+00:00
79.0;77.0;0.2;2.5;0.0;9.04;37.52;0;2018-08-31T01:45:00+00:00
78.1;93.0;0.0;0.0;0.0;9.04;37.52;0;2018-08-31T00:45:00+00:00
78.8;91.0;0.0;0.0;0.0;9.04;37.52;0;2018-08-30T23:45:00+00:00
82.2;84.0;0.0;0.0;0.0;9.04;37.52;1;2018-08-30T22:45:00+00:00
84.6;8.0;0.0;0.0;0.0;9.04;37.52;2;2018-08-30T21:40:00+00:00
92.5;56.0;0.9;4.9;0.0;9.04;37.52;4;2018-08-30T18:40:00+00:00
93.6;58.0;0.0;2.5;0.0;9.04;37.52;10;2018-08-30T17:45:00+00:00
94.1;58.0;0.2;0.0;0.0;9.04;37.52;10;2018-08-30T17:05:00+00:00
